"","gameId","playId","ballCarrierId","ballCarrierDisplayName","playDescription","quarter","down","yardsToGo","possessionTeam","defensiveTeam","yardlineSide","yardlineNumber","gameClock","preSnapHomeScore","preSnapVisitorScore","passResult","passLength","playResult","absoluteYardlineNumber","offenseFormation","defendersInTheBox","passProbability","preSnapHomeTeamWinProbability","preSnapVisitorTeamWinProbability","homeTeamWinProbabilityAdded","visitorTeamWinProbilityAdded","expectedPoints","expectedPointsAdded","is_screen_pass","swarm","yardline_100","pass_location","air_yards","pass_length","yards_after_catch","yac_epa","xyac_epa","xyac_mean_yardage"
"940",2022091901,2268,44853,"Dalvin Cook","(11:53) (No Huddle) K.Cousins pass short left to D.Cook ran ob at PHI 30 for 14 yards (C.Gardner-Johnson).",3,1,10,"MIN","PHI","PHI",44,"11:53",24,7,"C",-1,14,66,"SINGLEBACK",6,0.556830406,0.891329229,0.108670771,-0.02553745,0.02553745,3.2583932,0.905498859,0,0,44,"left",-1,"short",15,1.7725086864084,1.0190647203816,7.68192938360153
"941",2022091901,2297,52430,"Justin Jefferson","(11:21) (Shotgun) K.Cousins pass short middle to J.Jefferson to PHI 19 for 11 yards (A.Maddox; M.Epps).",3,1,10,"MIN","PHI","PHI",30,"11:21",24,7,"C",7,11,80,"SHOTGUN",6,0.577821791,0.865791779,0.134208221,-0.004844334,0.004844334,4.16389206,0.631481696,0,2,30,"middle",7,"short",4,0.214717655791901,0.298424756476672,3.80787751404569
"942",2022091901,2321,47885,"Alexander Mattison","(10:44) (Shotgun) K.Cousins pass short right to A.Mattison to PHI 19 for no gain (B.Graham; M.Tuipulotu).",3,1,10,"MIN","PHI","PHI",19,"10:44",24,7,"C",-5,0,91,"SHOTGUN",6,0.553779066,0.860947445,0.139052555,0.006502101,-0.006502101,4.795373756,-0.431129613,0,1,19,"right",-5,"short",5,0.517310406896286,1.11754219880301,9.7735036953818
"943",2022092200,190,47849,"Diontae Johnson","(13:00) M.Trubisky pass short right to D.Johnson ran ob at PIT 33 for 13 yards (D.Ward).",1,1,10,"PIT","CLE","PIT",20,"13:00",0,0,"C",13,13,30,"SINGLEBACK",7,0.476659566,0.571796082,0.428203918,-0.019245975,0.019245975,0.939711687,0.861463067,0,2,80,"right",13,"short",0,0,0.195032438143479,3.08209646345495
"944",2022092200,489,53453,"Najee Harris","(6:47) (No Huddle, Shotgun) M.Trubisky pass short right to N.Harris to CLV 32 for 4 yards (A.Walker).",1,3,8,"PIT","CLE","CLE",36,"6:47",0,0,"C",2,4,74,"EMPTY",5,0.992973685,0.534225915,0.465774085,0.001617685,-0.001617685,2.519026286,-0.922147358,0,1,36,"right",2,"short",2,0.585919429596347,1.63717520892326,5.20281695300946
"945",2022092200,577,44841,"David Njoku","(5:31) (Shotgun) J.Brissett pass short middle to D.Njoku to CLV 49 for 8 yards (L.Wallace).",1,3,9,"CLE","PIT","CLE",41,"5:31",0,0,"C",3,8,69,"EMPTY",6,0.991808355,0.609809574,0.390190426,-0.00664613,0.00664613,0.893804141,-0.187639367,0,1,59,"middle",3,"short",5,1.02723667141981,1.3775114383638,5.26704476414307
"946",2022092200,666,42347,"Amari Cooper","(2:57) (Shotgun) J.Brissett pass short middle to A.Cooper for 11 yards, TOUCHDOWN.",1,2,9,"CLE","PIT","PIT",11,"2:57",0,0,"C",8,11,21,"SHOTGUN",7,0.728280425,0.688022122,0.311977878,0.057381865,-0.057381865,4.759166156,2.240833844,0,2,11,"middle",8,"short",3,1.31312015792355,0.778550006920911,1.7345304604678
"947",2022092200,746,47849,"Diontae Johnson","(2:14) (Shotgun) M.Trubisky pass short left to D.Johnson to PIT 39 for 11 yards (D.Ward).",1,2,7,"PIT","CLE","PIT",28,"2:14",7,0,"C",5,11,38,"SHOTGUN",6,0.647005737,0.754377887,0.245622113,-0.033831226,0.033831226,0.758174267,1.293967952,0,1,72,"left",5,"short",6,1.07436910760589,0.683317423851717,3.8147477139355
"948",2022092200,791,54517,"George Pickens","(1:32) (No Huddle, Shotgun) M.Trubisky pass deep right to G.Pickens to CLV 18 for 36 yards (M.Emerson).",1,2,3,"PIT","CLE","PIT",46,"1:32",7,0,"C",36,36,56,"SHOTGUN",6,0.396222532,0.705483023,0.294516977,-0.052110443,0.052110443,2.522401262,2.423993778,0,3,54,"right",36,"deep",0,0,1.10672397303975,10.1660959458677
"949",2022092200,958,42347,"Amari Cooper","(14:49) (Shotgun) J.Brissett pass short right to A.Cooper to CLV 27 for 6 yards (M.Jack).",2,1,10,"CLE","PIT","CLE",21,"14:49",7,7,"C",6,6,31,"EMPTY",6,0.681708097,0.599171937,0.400828063,0.009343289,-0.009343289,0.810601592,0.148048504,0,2,79,"right",6,"short",0,0,0.372370694768282,3.70453739113873
"950",2022092200,1017,44841,"David Njoku","(14:11) (Shotgun) J.Brissett pass short right to D.Njoku to CLV 40 for 13 yards (J.Jones).",2,3,4,"CLE","PIT","CLE",27,"14:11",7,7,"C",5,13,37,"SHOTGUN",6,0.968315363,0.574867971,0.425132029,0.042426091,-0.042426091,0.070371481,2.352915181,0,2,73,"right",5,"short",8,0.633999955141917,0.180421948855164,3.77883485368511
"951",2022092200,1102,52595,"Donovan Peoples-Jones","(12:54) (Shotgun) J.Brissett pass short right to D.Peoples-Jones pushed ob at PIT 49 for 10 yards (C.Sutton).",2,3,9,"CLE","PIT","CLE",41,"12:54",7,7,"C",4,10,51,"EMPTY",6,0.990979314,0.597602002,0.402397998,0.044150151,-0.044150151,1.005387097,2.111749043,0,1,59,"right",4,"short",6,2.89446896337904,1.18436095878824,4.42822892672848
"952",2022092200,1126,44898,"Kareem Hunt","(12:24) (Shotgun) J.Brissett pass short right to K.Hunt to PIT 38 for 11 yards (A.Witherspoon). Fleaflicker; 27-K.Hunt to 11-D.Peoples-Jones back to 7-J.Brissett.",2,1,10,"CLE","PIT","PIT",49,"12:24",7,7,"C",-4,11,61,"SHOTGUN",6,0.650523782,0.641752154,0.358247846,0.015984334,-0.015984334,3.11713614,0.522013889,0,0,49,"right",2,"short",9,1.04532785015181,0.605914333800649,5.47298829445208
"953",2022092200,1154,42347,"Amari Cooper","(11:42) J.Brissett pass deep right to A.Cooper ran ob at PIT 20 for 18 yards.",2,1,10,"CLE","PIT","PIT",38,"11:42",7,7,"C",18,18,72,"SINGLEBACK",8,0.583546758,0.657736488,0.342263512,0.009987947,-0.009987947,3.639150029,1.047281487,0,1,38,"right",18,"deep",0,0,0.347890081615168,4.26265600707848
"954",2022092200,1208,44841,"David Njoku","(10:21) (Shotgun) J.Brissett pass short middle to D.Njoku to PIT 13 for 6 yards (C.Sutton).",2,2,9,"CLE","PIT","PIT",19,"10:21",7,7,"C",4,6,91,"SHOTGUN",5,0.813131034,0.666972306,0.333027694,-0.000616822,0.000616822,4.202582544,0.011541886,0,2,19,"middle",4,"short",2,0.266020336654037,0.738174604297956,4.09329050235101
"955",2022092200,1314,47849,"Diontae Johnson","(8:58) (Shotgun) M.Trubisky pass short right to D.Johnson pushed ob at PIT 33 for 8 yards (D.Ward).",2,1,10,"PIT","CLE","PIT",25,"8:58",13,7,"C",7,8,85,"SHOTGUN",6,0.538883686,0.732207008,0.267792992,-0.01786539,0.01786539,1.217102872,0.247503209,0,2,75,"right",7,"short",1,0.196474506286904,0.286564063204968,3.46850033014925
"956",2022092200,1369,47849,"Diontae Johnson","(7:38) M.Trubisky pass deep right to D.Johnson ran ob at CLV 48 for 16 yards (D.Ward).",2,1,10,"PIT","CLE","PIT",36,"7:38",13,7,"C",16,16,74,"SINGLEBACK",7,0.560225725,0.707608052,0.292391948,-0.023675904,0.023675904,1.71857633,0.926935686,0,0,64,"right",16,"deep",0,0,0.248014746967049,3.61250898940489
"957",2022092200,1609,44841,"David Njoku","(3:45) (Shotgun) J.Brissett pass short middle to D.Njoku to CLV 18 for 6 yards (D.Bush).",2,1,10,"CLE","PIT","CLE",12,"3:45",13,14,"C",4,6,22,"EMPTY",6,0.591039121,0.545425979,0.454574021,0.018269029,-0.018269029,0.570400848,0.199305312,0,1,88,"middle",4,"short",2,0.354215141152963,0.499080475623419,4.71613492071629
"958",2022092200,1638,44841,"David Njoku","(3:21) (No Huddle, Shotgun) J.Brissett pass short left to D.Njoku to CLV 37 for 19 yards (T.Edmunds; D.Bush).",2,2,4,"CLE","PIT","CLE",18,"3:21",13,14,"C",2,19,28,"EMPTY",5,0.722482204,0.563695008,0.436304992,0.014338586,-0.014338586,0.76970616,1.046231407,0,1,82,"left",2,"short",17,1.45286818069872,0.68739710801943,5.2524440725465
"959",2022092200,1662,44841,"David Njoku","(2:51) (No Huddle, Shotgun) J.Brissett pass short middle to D.Njoku to CLV 47 for 10 yards (M.Jack).",2,1,10,"CLE","PIT","CLE",37,"2:51",13,14,"C",8,10,47,"EMPTY",5,0.684678078,0.578033594,0.421966406,0.025911888,-0.025911888,1.831595876,0.509399636,0,2,63,"middle",8,"short",2,0.266394458303694,0.32322611848831,4.34284342783212
"960",2022092200,1756,44898,"Kareem Hunt","(:56) (No Huddle, Shotgun) J.Brissett pass short right to K.Hunt pushed ob at PIT 37 for 2 yards (R.Spillane).",2,2,10,"CLE","PIT","PIT",39,"0:56",13,14,"C",-5,2,71,"SHOTGUN",6,0.926346123,0.610684384,0.389315616,-0.017066527,0.017066527,2.784792992,-0.684228255,0,1,39,"right",-5,"short",7,0.251607777376194,1.07856267520309,10.522084742086
"961",2022092200,1785,54564,"David Bell","(:50) (Shotgun) J.Brissett pass short right to Dav.Bell to PIT 31 for 6 yards (C.Sutton).",2,3,8,"CLE","PIT","PIT",37,"0:50",13,14,"C",3,6,73,"SHOTGUN",6,0.950541556,0.593617857,0.406382143,0.004325802,-0.004325802,2.100564737,0.090875087,0,1,37,"right",3,"short",3,0.462085357226897,0.987624422101897,4.67367226135684
"962",2022092200,1938,52457,"Chase Claypool","(:25) (Shotgun) M.Trubisky pass deep left to C.Claypool to CLV 43 for 20 yards (J.Johnson).",2,1,10,"PIT","CLE","PIT",37,"0:25",13,14,"C",20,20,73,"EMPTY",4,0.929283202,0.481455151,0.518544849,-0.011571087,0.011571087,0.852617072,0.507001008,0,2,63,"left",20,"deep",0,0,0.845781027016428,4.88135166215943
"963",2022092200,2134,52457,"Chase Claypool","(14:15) (Shotgun) M.Trubisky pass short right to C.Claypool to PIT 31 for 14 yards (J.Johnson).",3,3,9,"PIT","CLE","PIT",17,"14:15",13,14,"C",14,14,27,"SHOTGUN",6,0.984202981,0.550896283,0.449103717,-0.083198514,0.083198514,-1.07315422,2.761469279,0,1,83,"right",14,"short",0,0,0.239188592915072,3.42147362430842
"964",2022092200,2274,53453,"Najee Harris","(11:56) (Shotgun) M.Trubisky pass short left to N.Harris to CLV 46 for 9 yards (M.Emerson).",3,2,7,"PIT","CLE","PIT",45,"11:56",13,14,"C",-2,9,55,"SHOTGUN",6,0.718294382,0.421249349,0.578750651,-0.013501894,0.013501894,2.319963263,0.806362039,0,0,55,"left",-2,"short",11,2.17850775783882,1.37967260231674,8.81732533744071
"965",2022092200,2428,47849,"Diontae Johnson","(10:22) (Shotgun) M.Trubisky pass short right to D.Johnson ran ob at CLV 41 for 14 yards (D.Ward).",3,2,19,"PIT","CLE","PIT",45,"10:22",13,14,"C",14,14,55,"SHOTGUN",6,0.800697565,0.443564214,0.556435786,-0.02281807,0.02281807,1.745576194,0.569926802,0,1,55,"right",14,"short",0,0,0.489960624529509,3.00382005990832
"966",2022092200,2560,42347,"Amari Cooper","(8:51) (Shotgun) J.Brissett pass short right to A.Cooper ran ob at CLV 43 for 28 yards (M.Fitzpatrick).",3,2,9,"CLE","PIT","CLE",15,"8:51",13,14,"C",9,28,95,"EMPTY",6,0.515067458,0.51691027,0.48308973,0.090190873,-0.090190873,-0.050631083,2.591698659,0,2,85,"right",9,"short",19,1.48564892937429,0.395878370007593,3.7316406376558
"967",2022092200,2761,42347,"Amari Cooper","(3:48) (Shotgun) J.Brissett pass short right to A.Cooper to PIT 18 for 6 yards (A.Witherspoon).",3,2,7,"CLE","PIT","PIT",24,"3:48",13,14,"C",6,6,34,"EMPTY",6,0.659971952,0.659155712,0.340844288,0.002784647,-0.002784647,4.26752059,0.505247519,0,2,24,"right",6,"short",0,0,0.344369695180295,2.97515042650048
"968",2022092200,3053,42347,"Amari Cooper","(15:00) M.Dunn reported in as eligible.  J.Brissett pass deep right to A.Cooper to PIT 39 for 32 yards (C.Sutton).",4,3,1,"CLE","PIT","CLE",29,"15:00",16,14,"C",27,32,39,"SINGLEBACK",8,0.204426855,0.663093671,0.336906329,0.068598617,-0.068598617,1.037335678,2.385091485,0,1,71,"right",27,"deep",5,0.338272429304197,0.688585324132319,9.15198865131242
"969",2022092200,3460,44841,"David Njoku","(7:54) (Shotgun) J.Brissett pass short middle to D.Njoku to 50 for 8 yards (D.Bush).",4,2,7,"CLE","PIT","CLE",42,"7:54",23,14,"C",3,8,52,"EMPTY",5,0.514034212,0.944516426,0.055483574,0.013022976,-0.013022976,1.76950024,1.036379107,0,3,58,"middle",3,"short",5,1.06318429205567,0.778959205633892,5.20085037159151
"970",2022092200,3569,52457,"Chase Claypool","(5:29) (Shotgun) M.Trubisky pass short right to C.Claypool pushed ob at PIT 13 for 7 yards (G.Newsome).",4,1,10,"PIT","CLE","PIT",6,"5:29",23,14,"C",3,7,104,"SHOTGUN",6,0.84554714,0.938023504,0.061976496,0.000609946,-0.000609946,0.031208136,0.136652827,0,3,94,"right",3,"short",4,0.544415520736948,0.496456781735635,4.65629784599878
"971",2022092200,3788,53484,"Pat Freiermuth","(3:08) (No Huddle, Shotgun) M.Trubisky pass deep middle to P.Freiermuth to CLV 41 for 26 yards (G.Delpit).",4,1,10,"PIT","CLE","PIT",33,"3:08",23,14,"C",22,26,77,"SHOTGUN",6,0.910820127,0.943863824,0.056136176,-0.02422604,0.02422604,1.617057672,1.333150892,0,3,67,"middle",22,"deep",4,0.0742246306617744,0.421982089378172,6.68011641860357
"972",2022092200,3812,53484,"Pat Freiermuth","(2:46) (No Huddle, Shotgun) M.Trubisky pass short middle to P.Freiermuth to CLV 26 for 15 yards (G.Delpit).",4,1,10,"PIT","CLE","CLE",41,"2:46",23,14,"C",15,15,51,"SHOTGUN",6,0.895569146,0.919637784,0.080362216,-0.009676874,0.009676874,2.950208564,0.825398872,0,3,41,"middle",15,"short",0,0,0.336277828713049,3.98293902649311
"973",2022092200,3858,54517,"George Pickens","(2:23) (Shotgun) M.Trubisky pass short right to G.Pickens to CLV 21 for 5 yards (I.Rochell).",4,2,10,"PIT","CLE","CLE",26,"2:23",23,14,"C",6,5,36,"SHOTGUN",6,0.911560357,0.917653954,0.082346046,0.009796213,-0.009796213,3.457167357,0.059396665,0,2,26,"right",6,"short",-1,-0.0196298494120128,0.568721443317885,3.4337146008038
"974",2022092500,263,43336,"Michael Thomas","(10:54) (Shotgun) J.Winston pass short left to M.Thomas to CAR 41 for 12 yards (D.Jackson).",1,3,6,"NO","CAR","NO",47,"10:54",0,0,"C",8,12,63,"SHOTGUN",7,0.989657104,0.410738584,0.589261416,-0.042122886,0.042122886,1.43842419,2.097786827,0,2,53,"left",8,"short",4,0.308234123047441,0.220952840199363,3.4699083098385
"975",2022092500,287,43336,"Michael Thomas","(10:20) J.Winston pass short middle to M.Thomas to CAR 33 for 8 yards (C.Henderson, C.Littleton).",1,1,10,"NO","CAR","CAR",41,"10:20",0,0,"C",5,8,51,"I_FORM",7,0.646729469,0.368615698,0.631384302,-0.021382872,0.021382872,3.536211017,0.612004047,0,1,41,"middle",5,"short",3,0.54068191582337,0.509893532221918,4.39202290982939
"976",2022092500,391,41292,"Jarvis Landry","(8:08) (Shotgun) J.Winston pass short right to J.Landry to CAR 42 for 9 yards (S.Thompson) [J.Horn].",1,3,20,"NO","CAR","NO",49,"8:08",0,0,"C",5,9,61,"SHOTGUN",8,0.973851979,0.419746395,0.580253605,0.023609169,-0.023609169,0.863719198,-1.219309391,0,4,51,"right",5,"short",4,0.152972718700767,0.581412336739169,4.72159367694985
"977",2022092500,882,43808,"Robbie  Chosen","(1:34) B.Mayfield pass short right to R.Anderson to NO 29 for 14 yards (B.Roby).",1,2,12,"CAR","NO","NO",43,"1:34",7,0,"C",14,14,67,"SINGLEBACK",7,0.780638456,0.737128314,0.262871686,0.037199095,-0.037199095,2.316065635,1.859864845,0,2,43,"right",14,"short",0,0,0.256142544400769,2.79304573379341
"978",2022092500,968,46093,"D.J. Moore","(15:00) (Shotgun) B.Mayfield pass short middle to D.Moore to NO 27 for 2 yards (P.Werner).",2,3,10,"CAR","NO","NO",29,"15:00",7,0,"C",2,2,39,"SHOTGUN",7,0.971338809,0.753766328,0.246233672,-0.017701223,0.017701223,3.139212445,-1.038675196,0,2,29,"middle",2,"short",0,0,1.26220775462763,5.68492821513792
"979",2022092500,1046,43383,"Nick Vannett","(14:09) (Shotgun) J.Winston pass short left to N.Vannett to NO 30 for 5 yards (C.Littleton).",2,1,10,"NO","CAR","NO",25,"14:09",10,0,"C",3,5,35,"PISTOL",8,0.497121185,0.740481762,0.259518238,0.000364006,-0.000364006,1.162935217,0.000461807,0,3,75,"left",3,"short",2,0.436335327103734,0.679756892218434,4.77703129292058
"980",2022092500,1372,54476,"Chris Olave","(9:58) (Shotgun) J.Winston pass short right to C.Olave pushed ob at NO 37 for 12 yards (C.Henderson).",2,1,20,"NO","CAR","NO",25,"9:58",10,0,"C",10,12,35,"SHOTGUN",6,0.673650205,0.757567834,0.242432166,-0.008580472,0.008580472,0.767484586,0.692699633,0,1,75,"right",10,"short",2,0.163194929016754,0.440865458564311,3.83111801268387
"981",2022092500,1479,52858,"Giovanni Ricci","(7:55) B.Mayfield pass short right to G.Ricci to CAR 39 for 15 yards (P.Werner).",2,2,4,"CAR","NO","CAR",24,"7:55",10,0,"C",-2,15,86,"I_FORM",7,0.372442991,0.800309386,0.199690614,0.008683499,-0.008683499,0.943116798,1.081072605,0,2,76,"right",-2,"short",17,2.12893953872845,1.33991874801493,8.15539687108685
"982",2022092500,1638,53512,"Tommy Tremble","(3:54) (Shotgun) B.Mayfield pass short middle to T.Tremble to NO 30 for 7 yards (P.Williams).",2,3,11,"CAR","NO","NO",37,"3:54",10,0,"C",6,7,47,"SHOTGUN",6,0.946338236,0.814451054,0.185548946,-0.001748323,0.001748323,2.161234716,-0.243376484,0,2,37,"middle",6,"short",1,0.202506217762551,1.11658865050607,4.26063712951145
"983",2022092500,1767,43336,"Michael Thomas","(2:00) (Shotgun) J.Winston pass short left to M.Thomas to NO 29 for 6 yards (M.Hartsfield).",2,3,6,"NO","CAR","NO",23,"2:00",13,0,"C",6,6,33,"SHOTGUN",6,0.972381413,0.837373704,0.162626296,-0.026150852,0.026150852,0.320528079,1.061368464,0,3,77,"left",6,"short",0,0,0.127607952072921,4.2085943917773
"984",2022092500,1846,54476,"Chris Olave","(:53) (No Huddle, Shotgun) J.Winston pass deep right to C.Olave to CAR 18 for 49 yards (C.Henderson).",2,3,6,"NO","CAR","NO",33,"0:53",13,0,"C",47,49,43,"SHOTGUN",8,0.970401347,0.831878763,0.168121237,-0.049391471,0.049391471,0.696283128,3.855531434,0,1,67,"right",47,"deep",2,0.153202917252202,1.14887755479913,9.15992838065722
"985",2022092500,1870,54476,"Chris Olave","(:46) (Shotgun) J.Winston pass short left to C.Olave ran ob at CAR 11 for 7 yards (C.Henderson).",2,1,10,"NO","CAR","CAR",18,"0:46",13,0,"C",0,7,92,"SHOTGUN",7,0.960688472,0.782487292,0.217512708,-0.018272083,0.018272083,4.551814562,0.466895509,0,1,18,"left",0,"short",7,0.801579348393716,0.780843359703445,6.62671436596429
"986",2022092500,2194,41292,"Jarvis Landry","(13:41) J.Winston pass short left to J.Landry to NO 35 for 13 yards (X.Woods).",3,1,10,"NO","CAR","NO",22,"13:41",13,0,"C",13,13,32,"SINGLEBACK",7,0.524980307,0.831098519,0.168901481,-0.021495812,0.021495812,1.399707026,0.840568054,0,2,78,"left",13,"short",0,0,0.280008993802311,3.34839643518353
"987",2022092500,2260,43336,"Michael Thomas","(11:52) (Shotgun) J.Winston pass short right to M.Thomas to CAR 47 for 7 yards (C.Henderson).",3,1,10,"NO","CAR","NO",46,"11:52",13,0,"C",6,7,56,"SHOTGUN",6,0.525771022,0.80500564,0.19499436,0.002751779,-0.002751779,3.130534004,0.275372982,0,2,54,"right",6,"short",1,0.155465598218143,0.337818973279346,3.5946826999425
"988",2022092500,2305,54476,"Chris Olave","(10:30) (Shotgun) J.Winston pass short left to C.Olave pushed ob at CAR 39 for 6 yards (J.Chinn).",3,3,1,"NO","CAR","CAR",45,"10:30",13,0,"C",-1,6,65,"SHOTGUN",7,0.41589132,0.806685783,0.193314217,-0.001233537,0.001233537,3.322732852,0.55737751,0,4,45,"left",-1,"short",7,2.95334664965048,2.51757372695645,7.41487797076115
"989",2022092500,2355,46160,"Tre'Quan Smith","(9:22) (Shotgun) J.Winston pass deep right to T.Smith to CAR 18 for 23 yards (J.Chinn).",3,2,12,"NO","CAR","CAR",41,"9:22",13,0,"C",17,23,69,"SHOTGUN",6,0.81192416,0.809207112,0.190792888,-0.017379176,0.017379176,2.80077818,2.237268031,0,2,41,"right",17,"deep",6,0.3348400646355,0.183322894670191,3.09699703787919
"990",2022092500,2732,53633,"Shi Smith","(2:31) B.Mayfield pass deep left to S.Smith to NO 49 for 24 yards (B.Roby).",3,3,2,"CAR","NO","CAR",27,"2:31",13,0,"C",18,24,83,"SINGLEBACK",6,0.836955547,0.894235518,0.105764482,0.029627269,-0.029627269,0.147185509,2.518375766,0,2,73,"left",18,"deep",6,0.344457224127837,0.446103764910707,6.49699882001732
"991",2022092500,2895,54476,"Chris Olave","(:18) (Shotgun) J.Winston pass short left to C.Olave to NO 22 for 12 yards (D.Jackson).",3,3,11,"NO","CAR","NO",10,"0:18",13,0,"C",12,12,20,"SHOTGUN",7,0.977622151,0.924463991,0.075536009,-0.033873923,0.033873923,-1.361375337,2.549365894,0,4,90,"left",12,"short",0,0,0.273691255606689,3.3966193794331
"992",2022092500,2938,54476,"Chris Olave","(15:00) (Shotgun) J.Winston pass short right to C.Olave pushed ob at NO 30 for 8 yards (K.Taylor).",4,1,10,"NO","CAR","NO",22,"15:00",13,0,"C",7,8,88,"SHOTGUN",6,0.674647987,0.890590068,0.109409932,-0.006231379,0.006231379,1.187990557,0.798404044,0,2,78,"right",7,"short",1,0.16688392078504,0.280486456824306,3.5222403961161
"993",2022092500,2967,43336,"Michael Thomas","(14:28) (Shotgun) J.Winston pass short right to M.Thomas to NO 46 for 16 yards (M.Hartsfield).",4,2,2,"NO","CAR","NO",30,"14:28",13,0,"C",15,16,80,"SHOTGUN",6,0.475695401,0.884358689,0.115641311,-0.01300608,0.01300608,1.986394601,0.788331714,0,3,70,"right",15,"short",1,0.0931444668676704,0.315754509546814,4.70750117045827
"994",2022092500,2991,52513,"Adam Trautman","(14:05) (No Huddle, Shotgun) J.Winston pass short right to A.Trautman ran ob at CAR 45 for 9 yards.",4,1,10,"NO","CAR","NO",46,"14:05",13,0,"C",9,9,64,"SHOTGUN",6,0.717757523,0.871352609,0.128647391,-0.01566451,0.01566451,2.774726315,0.860662497,0,3,54,"right",9,"short",0,0,0.0630720470477764,2.85037009249208
"995",2022092500,3044,44879,"Alvin Kamara","(13:13) (No Huddle, Shotgun) J.Winston pass short middle to A.Kamara to CAR 28 for 6 yards (F.Luvu).",4,1,10,"NO","CAR","CAR",34,"13:13",13,0,"C",4,6,44,"SHOTGUN",6,0.732030332,0.848593052,0.151406948,-0.003103822,0.003103822,3.968466532,0.204525365,0,3,34,"middle",4,"short",2,0.447742917924188,0.612563903886867,4.68726115679601
"996",2022092500,3068,46160,"Tre'Quan Smith","(12:53) (No Huddle, Shotgun) J.Winston pass short right to T.Smith pushed ob at CAR 5 for 23 yards (S.Thompson). CAR-D.Brown was injured during the play.",4,2,4,"NO","CAR","CAR",28,"12:53",13,0,"C",15,23,38,"SHOTGUN",6,0.707524359,0.84548923,0.15451077,-0.034302764,0.034302764,4.172991897,1.630940523,0,2,28,"right",15,"short",8,0.739074547891505,0.273295138709823,3.07896663201973
"997",2022092500,3182,52450,"Laviska Shenault","(12:19) (Shotgun) B.Mayfield pass short left to L.Shenault for 67 yards, TOUCHDOWN.",4,2,10,"CAR","NO","CAR",33,"12:19",13,7,"C",-1,67,43,"SHOTGUN",6,0.511219025,0.795412306,0.204587694,0.112728484,-0.112728484,0.864515036,6.135484964,0,1,67,"left",-1,"short",68,7.07081750081852,1.09491013998438,7.80075286580541
"998",2022092500,3243,54476,"Chris Olave","(12:06) (Shotgun) J.Winston pass short right to C.Olave ran ob at NO 36 for 11 yards.",4,1,10,"NO","CAR","NO",25,"12:06",19,7,"C",11,11,85,"SHOTGUN",6,0.769630671,0.887369037,0.112630963,-0.003316287,0.003316287,1.583634485,0.549274101,0,1,75,"right",11,"short",0,0,0.118238195379535,3.17316893998213
"999",2022092500,3320,46170,"Ian Thomas","(11:19) B.Mayfield pass short right to I.Thomas to NO 31 for 4 yards (P.Werner).",4,1,10,"CAR","NO","NO",35,"11:19",19,7,"C",1,4,75,"SINGLEBACK",7,0.291272759,0.949419504,0.050580496,0.004202414,-0.004202414,3.495884692,0.001185181,0,1,35,"right",1,"short",3,0.448171888943762,0.821715303395814,6.20603693672456
"1000",2022092501,83,46522,"Byron Pringle","(14:25) J.Fields pass short right to B.Pringle ran ob at CHI 35 for 11 yards.",1,2,11,"CHI","HOU","CHI",24,"14:25",0,0,"C",7,11,34,"I_FORM",7,0.653805017,0.573288947,0.426711053,0.043600608,-0.043600608,0.268706629,1.521087099,0,1,76,"right",7,"short",4,1.20368780405261,0.664639218077343,3.51312505100213
"1001",2022092501,507,52581,"Darnell Mooney","(8:04) (Shotgun) J.Fields pass short left to D.Mooney to HST 22 for 5 yards (S.Nelson).",1,1,10,"CHI","HOU","HOU",27,"8:04",3,0,"C",5,5,83,"SHOTGUN",6,0.45933485,0.740200523,0.259799477,0.003066009,-0.003066009,4.41205891,0.129688177,0,1,27,"left",5,"short",0,0,0.303449994025221,3.44602829770884
"1002",2022092501,655,43396,"Chris Moore","(6:11) (Shotgun) D.Mills pass deep middle to C.Moore pushed ob at CHI 20 for 52 yards (J.Brisker).",1,3,7,"HOU","CHI","HOU",28,"6:11",10,0,"C",21,52,82,"SHOTGUN",5,0.978809059,0.824753135,0.175246865,-0.088669145,0.088669145,0.056034787,4.76031394,0,1,72,"middle",21,"deep",31,2.06159774214029,0.420081217966137,6.10252728805062
"1003",2022092501,883,41246,"Brandin Cooks","(2:46) D.Mills pass deep middle to B.Cooks to CHI 24 for 17 yards (K.Vildor) [Ju.Jones].",1,1,10,"HOU","CHI","CHI",41,"2:46",10,7,"C",17,17,51,"I_FORM",7,0.457508057,0.57660586,0.42339414,-0.034408972,0.034408972,3.493383236,1.049181283,0,1,41,"middle",17,"deep",0,0,0.28995089154795,4.32299256778788
"1004",2022092501,948,53518,"Nico Collins","(2:08) D.Mills pass short right to N.Collins to CHI 5 for 19 yards (E.Jackson).",1,1,10,"HOU","CHI","CHI",24,"2:08",10,7,"C",9,19,34,"I_FORM",7,0.441359907,0.542196888,0.457803112,-0.023285653,0.023285653,4.542564519,1.364461257,0,1,24,"right",9,"short",10,0.61525839404203,0.0735243176820644,2.53009157633642
"1005",2022092501,1740,52451,"Cole Kmet","(4:06) (No Huddle, Shotgun) J.Fields pass deep left to C.Kmet to HST 27 for 24 yards (K.Grugier-Hill).",2,3,5,"CHI","HOU","CHI",49,"4:06",10,14,"C",16,24,61,"SHOTGUN",6,0.979213774,0.461474907,0.538525093,0.098853581,-0.098853581,1.362200475,2.412824732,0,1,51,"left",16,"deep",8,0.423120394581929,0.332487759769728,4.34670767470379
